,rent_sta,return_sta,Sec,Count,Avg_time
22745,Xinsheng & Changchun Intersection,Yongle Market,1244.0,4,0:20:44
22746,Xinsheng & Changchun Intersection,Youth Park(Exit 3),2230.0,1,0:37:10
22747,Xinsheng & Changchun Intersection,Yuanhuan,906.0,24,0:15:06
22748,Xinsheng & Changchun Intersection,Zhonglun High School,1596.0,1,0:26:36
22749,Xinsheng & Changchun Intersection,Zhongshan Dist. Admin. Office,973.0,54,0:16:13
22750,Xinsheng & Heping Intersection,Bade Market,1072.0,22,0:17:52
22751,Xinsheng & Heping Intersection,Chengong Public Housing,927.0,98,0:15:27
22752,Xinsheng & Heping Intersection,Citizen Square,5614.0,3,1:33:34
22753,Xinsheng & Heping Intersection,Civic & Taiyuan Intersection,1558.0,1,0:25:58
22754,Xinsheng & Heping Intersection,Civic Blvd Linsen Intersection,1169.0,14,0:19:29
22755,Xinsheng & Heping Intersection,Construction & Planning Agency,1886.0,6,0:31:26
22756,Xinsheng & Heping Intersection,Dadaocheng Park,3768.0,3,1:02:48
22757,Xinsheng & Heping Intersection,Dongyuan Elementary School,2156.0,24,0:35:56
22758,Xinsheng & Heping Intersection,Dunhua & Keelung Intersection,1294.0,22,0:21:34
22759,Xinsheng & Heping Intersection,Emei Parking Lot,7253.0,6,2:00:53
22760,Xinsheng & Heping Intersection,Emergency Operations Center of Taipei City,1804.0,6,0:30:04
22761,Xinsheng & Heping Intersection,Examination Yuan,2396.0,2,0:39:56
22762,Xinsheng & Heping Intersection,Fude Park,3041.0,1,0:50:41
22763,Xinsheng & Heping Intersection,Fuhua Garden New Village(City),1289.0,9,0:21:29
22764,Xinsheng & Heping Intersection,Guoxing & Qingnian Intersection,1427.0,18,0:23:47
22765,Xinsheng & Heping Intersection,Guting Junior High School,1390.0,19,0:23:10
22766,Xinsheng & Heping Intersection,Heping Chongqing Intersection,1061.0,17,0:17:41
22767,Xinsheng & Heping Intersection,Heti Elementary School,1654.0,19,0:27:34
22768,Xinsheng & Heping Intersection,Huajiang High School,1467.0,5,0:24:27
22769,Xinsheng & Heping Intersection,Huashan 1914‧Creative Park,1031.0,39,0:17:11
22770,Xinsheng & Heping Intersection,Huaxi Park,5802.0,1,1:36:42
22771,Xinsheng & Heping Intersection,JianGuo & Heping Intersection,1990.0,94,0:33:10
22772,Xinsheng & Heping Intersection,Jiang Wei-shui Memorial Park,1570.0,2,0:26:10
22773,Xinsheng & Heping Intersection,Jianguo & Changchun Intersection,1494.0,11,0:24:54
22774,Xinsheng & Heping Intersection,Jinshan & Aiguo Intersection,1373.0,22,0:22:53
22775,Xinsheng & Heping Intersection,Jinshen & Civic Blvd. Intersection,1438.0,33,0:23:58
22776,Xinsheng & Heping Intersection,Kaifong & Xining Intersection,1739.0,1,0:28:59
22777,Xinsheng & Heping Intersection,Keelung & Changxing Intersection,1058.0,49,0:17:38
22778,Xinsheng & Heping Intersection,Keelung & Guangfu Intersection,1424.0,12,0:23:44
22779,Xinsheng & Heping Intersection,Laosong Elementary School,2634.0,11,0:43:54
22780,Xinsheng & Heping Intersection,Lequn 2nd & Jingye 4th Intersection,4836.0,1,1:20:36
22781,Xinsheng & Heping Intersection,Linsen Park,2296.0,12,0:38:16
22782,Xinsheng & Heping Intersection,LiuGong Park,2020.0,42,0:33:40
22783,Xinsheng & Heping Intersection,Longjiang & Nanjing Intersection,2177.0,10,0:36:17
22784,Xinsheng & Heping Intersection,Longmen Square,1880.0,60,0:31:20
22785,Xinsheng & Heping Intersection,MRT Beimen Sta. (Exit.3),2709.0,1,0:45:09
22786,Xinsheng & Heping Intersection,MRT Daan Park Sta.,596.0,1253,0:09:56
22787,Xinsheng & Heping Intersection,MRT Daan Sta.,907.0,227,0:15:07
22788,Xinsheng & Heping Intersection,MRT Daqiaotou Sta. (Exit 2),2106.0,3,0:35:06
22789,Xinsheng & Heping Intersection,MRT Dongmen Sta. (Exit 4),837.0,427,0:13:57
22790,Xinsheng & Heping Intersection,MRT Gongguan Sta.(Exit 2),1700.0,160,0:28:20
22791,Xinsheng & Heping Intersection,MRT Guting Sta. (Exit 2),1190.0,96,0:19:50
22792,Xinsheng & Heping Intersection,MRT Houshanpi Sta.(Exit 1),3550.0,4,0:59:10
22793,Xinsheng & Heping Intersection,MRT Huzhou Sta. (Exit 1),3485.0,1,0:58:05
22794,Xinsheng & Heping Intersection,MRT Jiannan Rd. Sta.(Exit 2),4196.0,3,1:09:56
22795,Xinsheng & Heping Intersection,MRT Jiantan Sta.(Exit 2),2595.0,2,0:43:15
22796,Xinsheng & Heping Intersection,MRT Kunyang Sta. (Exit 1),2421.0,1,0:40:21
22797,Xinsheng & Heping Intersection,MRT Linguang Sta. (Exit 2),1144.0,19,0:19:04
22798,Xinsheng & Heping Intersection,MRT Liuzhangli Sta.,1293.0,89,0:21:33
22799,Xinsheng & Heping Intersection,MRT Longshan Temple Sta. (Exit. 1),1667.0,11,0:27:47
22800,Xinsheng & Heping Intersection,MRT Minquan W.Rd. Sta.(Exit 3),1908.0,2,0:31:48
22801,Xinsheng & Heping Intersection,MRT Nanjing Fuxing Sta. (Exit 5),2245.0,29,0:37:25
22802,Xinsheng & Heping Intersection,MRT Nanjing Sanmin Sta. (Exit 1),2520.0,9,0:42:00
22803,Xinsheng & Heping Intersection,MRT Nat’l Taiwan U. Hospital Sta.(Exit 4),1294.0,45,0:21:34
22804,Xinsheng & Heping Intersection,MRT Qiyan Sta.,4170.0,1,1:09:30
22805,Xinsheng & Heping Intersection,MRT S.Y.S Memorial Hall Stataion(Exit 2.),1838.0,29,0:30:38
22806,Xinsheng & Heping Intersection,MRT Shandao Temple Sta(Exit 1),1231.0,31,0:20:31
22807,Xinsheng & Heping Intersection,MRT Shilin Sta.(Exit 2),6694.0,2,1:51:34
22808,Xinsheng & Heping Intersection,MRT Shuanglian Sta. (Exit 2),2622.0,6,0:43:42
22809,Xinsheng & Heping Intersection,MRT Songjiang Nanjing Sta. (Exit 7),1418.0,44,0:23:38
22810,Xinsheng & Heping Intersection,MRT Taipei 101/World Trade Center Sta.,1640.0,30,0:27:20
22811,Xinsheng & Heping Intersection,MRT Taipei Arena Sta. (Exit 5),2352.0,8,0:39:12
22812,Xinsheng & Heping Intersection,MRT Taipei City Hall Stataion(Exit 3)-2,2188.0,6,0:36:28
22813,Xinsheng & Heping Intersection,MRT Taipower Building Sta. (Exit 2),1168.0,90,0:19:28
22814,Xinsheng & Heping Intersection,MRT Technology Bldg. Sta.,629.0,274,0:10:29
22815,Xinsheng & Heping Intersection,MRT Wende Sta. (Exit 2),22087.0,1,6:08:07
22816,Xinsheng & Heping Intersection,MRT Xiangshan Sta.,1933.0,5,0:32:13
22817,Xinsheng & Heping Intersection,MRT Xiaonanmen Sta. (Exit 1),1083.0,10,0:18:03
22818,Xinsheng & Heping Intersection,MRT Ximen Sta.(Exit 3),1665.0,33,0:27:45
22819,Xinsheng & Heping Intersection,MRT Xingtian Temple Sta. (Exit 1),1279.0,8,0:21:19
22820,Xinsheng & Heping Intersection,MRT Xingtian Temple Sta. (Exit 3),1643.0,27,0:27:23
22821,Xinsheng & Heping Intersection,MRT Xinyi Anhe Sta.,1453.0,89,0:24:13
22822,Xinsheng & Heping Intersection,MRT Yongchun Sta. (Exit 2),1989.0,3,0:33:09
22823,Xinsheng & Heping Intersection,MRT Yuanshan Sta. (Exit 2),11882.0,8,3:18:02
22824,Xinsheng & Heping Intersection,MRT Zhongshan Elementary School sta.(Exit 4),1837.0,9,0:30:37
22825,Xinsheng & Heping Intersection,MRT Zhongshan Sta. (Exit 4),1781.0,1,0:29:41
22826,Xinsheng & Heping Intersection,MRT Zhongxiao Fuxing Sta.(Exit 2),1754.0,36,0:29:14
22827,Xinsheng & Heping Intersection,MRT Zhongxiao Xinsheng Sta.(Exit 3),815.0,381,0:13:35
22828,Xinsheng & Heping Intersection,MinQuan Park,2108.0,10,0:35:08
22829,Xinsheng & Heping Intersection,Minquan & Fuxing Intersection,3042.0,8,0:50:42
22830,Xinsheng & Heping Intersection,Minsheng & Dunhua Intersection,2094.0,2,0:34:54
22831,Xinsheng & Heping Intersection,Minsheng & Guangfu Intersection,1732.0,3,0:28:52
22832,Xinsheng & Heping Intersection,Minsheng Activity Center,3483.0,3,0:58:03
22833,Xinsheng & Heping Intersection,N.T.U.S.T,963.0,107,0:16:03
22834,Xinsheng & Heping Intersection,NTNU Gongguan Campus,1466.0,38,0:24:26
22835,Xinsheng & Heping Intersection,NTNU Library,958.0,263,0:15:58
22836,Xinsheng & Heping Intersection,NTU Information Bldg.,885.0,106,0:14:45
22837,Xinsheng & Heping Intersection,Nanchang Park,1010.0,134,0:16:50
22838,Xinsheng & Heping Intersection,National Central Library,1369.0,17,0:22:49
22839,Xinsheng & Heping Intersection,Raohe Night Market,1598.0,1,0:26:38
22840,Xinsheng & Heping Intersection,Renai & Linsen Intersection,984.0,42,0:16:24
22841,Xinsheng & Heping Intersection,Renai & Yanji Intersection,1283.0,19,0:21:23
22842,Xinsheng & Heping Intersection,Renai & Yixian Intersection,1463.0,11,0:24:23
22843,Xinsheng & Heping Intersection,Rongxing Park,1806.0,3,0:30:06
22844,Xinsheng & Heping Intersection,Roosevelt & Jinglong Intersection,1842.0,22,0:30:42
22845,Xinsheng & Heping Intersection,Roosevelt & Ningbo E. St. Intersection,1249.0,59,0:20:49
22846,Xinsheng & Heping Intersection,Roosevelt & Xinsheng S. Intersection,1375.0,291,0:22:55
22847,Xinsheng & Heping Intersection,Sanchangli,2311.0,24,0:38:31
22848,Xinsheng & Heping Intersection,Songde,3125.0,2,0:52:05
22849,Xinsheng & Heping Intersection,Songde Park,2097.0,3,0:34:57
22850,Xinsheng & Heping Intersection,Songshan Rail Sta.,2592.0,6,0:43:12
22851,Xinsheng & Heping Intersection,Songshan Vocational High School,1264.0,1,0:21:04
22852,Xinsheng & Heping Intersection,TWTC Exhibition Hall 2,2312.0,16,0:38:32
22853,Xinsheng & Heping Intersection,TWTC Exhibition Hall 3,1532.0,5,0:25:32
22854,Xinsheng & Heping Intersection,Taihe Park,1504.0,2,0:25:04
22855,Xinsheng & Heping Intersection,Taipei Botanical Garden,1333.0,52,0:22:13
22856,Xinsheng & Heping Intersection,Taipei Bus Sta.,1783.0,24,0:29:43
22857,Xinsheng & Heping Intersection,Taipei City Hakka Cultural Park,1238.0,10,0:20:38
22858,Xinsheng & Heping Intersection,Taipei City Hall,3269.0,7,0:54:29
22859,Xinsheng & Heping Intersection,Taipei City Hospital Renai Branch,1228.0,109,0:20:28
22860,Xinsheng & Heping Intersection,Taipei Cultural Center,2892.0,11,0:48:12
22861,Xinsheng & Heping Intersection,Taipei Fine Arts Museum,5526.0,3,1:32:06
22862,Xinsheng & Heping Intersection,Taipei JingMei Girls High School,3296.0,1,0:54:56
22863,Xinsheng & Heping Intersection,Taipei Medical University,1833.0,32,0:30:33
22864,Xinsheng & Heping Intersection,Taipei Pot Plant Auction,1208.0,23,0:20:08
22865,Xinsheng & Heping Intersection,Taipei Public Library,480.0,156,0:08:00
22866,Xinsheng & Heping Intersection,Taipei Stadium,2360.0,18,0:39:20
22867,Xinsheng & Heping Intersection,Taipei Wen Shan Sports Center,1526.0,2,0:25:26
22868,Xinsheng & Heping Intersection,University of Taipei,1451.0,6,0:24:11
22869,Xinsheng & Heping Intersection,Wanda & Xingning Intersection,1259.0,3,0:20:59
22870,Xinsheng & Heping Intersection,Wolong & Leye Intersection,1404.0,15,0:23:24
22871,Xinsheng & Heping Intersection,Wu Xing Bus Station.,2714.0,1,0:45:14
22872,Xinsheng & Heping Intersection,Wuchang Park,1619.0,1,0:26:59
22873,Xinsheng & Heping Intersection,Xingan Huacheng Community,1519.0,19,0:25:19
22874,Xinsheng & Heping Intersection,Xingfong Park,1599.0,15,0:26:39
22875,Xinsheng & Heping Intersection,Xingya Jr. High School,2158.0,4,0:35:58
22876,Xinsheng & Heping Intersection,Xinhai & Xinsheng Intersection,2372.0,84,0:39:32
22877,Xinsheng & Heping Intersection,Xinsheng & Changan Intersection,967.0,8,0:16:07
22878,Xinsheng & Heping Intersection,Xinsheng & Changchun Intersection,1444.0,10,0:24:04
22879,Xinsheng & Heping Intersection,Xinsheng & Heping Intersection,2774.0,477,0:46:14
22880,Xinsheng & Heping Intersection,Xinyi & Dunhua Intersection,1386.0,57,0:23:06
22881,Xinsheng & Heping Intersection,Xinyi & Jianguo Intersection,686.0,315,0:11:26
22882,Xinsheng & Heping Intersection,Xinyi & Lianyun Intersection,727.0,143,0:12:07
22883,Xinsheng & Heping Intersection,Xinyi Hangzhou Intersection(Chunghwa Telecom),1101.0,62,0:18:21
22884,Xinsheng & Heping Intersection,Xinyi Square(Taipei 101),1454.0,14,0:24:14
22885,Xinsheng & Heping Intersection,Xiyuan & Bangka Intersection,1345.0,3,0:22:25
22886,Xinsheng & Heping Intersection,Yongji & Songxin Intersection,2318.0,2,0:38:38
22887,Xinsheng & Heping Intersection,Yongle Market,3405.0,1,0:56:45
22888,Xinsheng & Heping Intersection,Youth Park(Exit 3),2692.0,23,0:44:52
22889,Xinsheng & Heping Intersection,Yuanhuan,6708.0,3,1:51:48
22890,Xinsheng & Heping Intersection,Yucheng Park,2744.0,2,0:45:44
22891,Xinsheng & Heping Intersection,Zhonglun High School,2343.0,6,0:39:03
22892,Xinsheng & Heping Intersection,Zhongqiang Park,2182.0,4,0:36:22
22893,Xinsheng & Heping Intersection,Zhongshan Dist. Admin. Office,1552.0,3,0:25:52
22894,Xinyi & Dunhua Intersection,Bade Market,1378.0,13,0:22:58
22895,Xinyi & Dunhua Intersection,Chengong Public Housing,1114.0,116,0:18:34
22896,Xinyi & Dunhua Intersection,Citizen Square,742.0,29,0:12:22
22897,Xinyi & Dunhua Intersection,Civic & Taiyuan Intersection,2184.0,1,0:36:24
22898,Xinyi & Dunhua Intersection,Civic Blvd Linsen Intersection,1254.0,3,0:20:54
22899,Xinyi & Dunhua Intersection,Construction & Planning Agency,1133.0,13,0:18:53
22900,Xinyi & Dunhua Intersection,Donghu Junior High School,2376.0,4,0:39:36
22901,Xinyi & Dunhua Intersection,Dongxin Elementary School,2627.0,4,0:43:47
22902,Xinyi & Dunhua Intersection,Dongyuan Elementary School,2671.0,1,0:44:31
22903,Xinyi & Dunhua Intersection,Dunhua & Keelung Intersection,870.0,140,0:14:30
22904,Xinyi & Dunhua Intersection,Emei Parking Lot,1966.0,4,0:32:46
22905,Xinyi & Dunhua Intersection,Emergency Operations Center of Taipei City,1345.0,32,0:22:25
22906,Xinyi & Dunhua Intersection,Examination Yuan,2131.0,3,0:35:31
22907,Xinyi & Dunhua Intersection,Fude Park,1540.0,18,0:25:40
22908,Xinyi & Dunhua Intersection,Fuhua Garden New Village(City),2578.0,4,0:42:58
22909,Xinyi & Dunhua Intersection,Fuhua Market,2767.0,1,0:46:07
22910,Xinyi & Dunhua Intersection,Fushun Park,3185.0,5,0:53:05
22911,Xinyi & Dunhua Intersection,Guoxing & Qingnian Intersection,1365.0,5,0:22:45
22912,Xinyi & Dunhua Intersection,Guting Junior High School,2201.0,3,0:36:41
22913,Xinyi & Dunhua Intersection,Heping Chongqing Intersection,1959.0,3,0:32:39
22914,Xinyi & Dunhua Intersection,Heti Elementary School,1411.0,5,0:23:31
22915,Xinyi & Dunhua Intersection,Huajiang High School,1711.0,1,0:28:31
22916,Xinyi & Dunhua Intersection,Huashan 1914‧Creative Park,1245.0,27,0:20:45
22917,Xinyi & Dunhua Intersection,Huaxi Park,2608.0,2,0:43:28
22918,Xinyi & Dunhua Intersection,JianGuo & Heping Intersection,1496.0,91,0:24:56
22919,Xinyi & Dunhua Intersection,Jiang Wei-shui Memorial Park,2003.0,2,0:33:23
22920,Xinyi & Dunhua Intersection,Jianguo & Changchun Intersection,1353.0,10,0:22:33
22921,Xinyi & Dunhua Intersection,Jianguo & Nongan Intersection,1939.0,1,0:32:19
22922,Xinyi & Dunhua Intersection,Jihe First Phase Republic Housing,2100.0,2,0:35:00
22923,Xinyi & Dunhua Intersection,Jinshan & Aiguo Intersection,1638.0,24,0:27:18
22924,Xinyi & Dunhua Intersection,Jinshen & Civic Blvd. Intersection,1524.0,30,0:25:24
22925,Xinyi & Dunhua Intersection,Jiuquan & Yanping Intersection,2418.0,1,0:40:18
22926,Xinyi & Dunhua Intersection,Jiuzhuang Recreation Center,2599.0,2,0:43:19
22927,Xinyi & Dunhua Intersection,Keelung & Changxing Intersection,1455.0,9,0:24:15
22928,Xinyi & Dunhua Intersection,Keelung & Guangfu Intersection,696.0,127,0:11:36
22929,Xinyi & Dunhua Intersection,Lanya Park,4859.0,1,1:20:59
22930,Xinyi & Dunhua Intersection,Laosong Elementary School,3132.0,6,0:52:12
22931,Xinyi & Dunhua Intersection,Lin An-tai Historical House,2004.0,2,0:33:24
22932,Xinyi & Dunhua Intersection,Linsen Park,4044.0,15,1:07:24
22933,Xinyi & Dunhua Intersection,Linyun Market,4017.0,1,1:06:57
22934,Xinyi & Dunhua Intersection,LiuGong Park,1145.0,143,0:19:05
22935,Xinyi & Dunhua Intersection,Longjiang & Nanjing Intersection,1499.0,16,0:24:59
22936,Xinyi & Dunhua Intersection,Longmen Square,773.0,431,0:12:53
22937,Xinyi & Dunhua Intersection,MRT Daan Park Sta.,1090.0,89,0:18:10
22938,Xinyi & Dunhua Intersection,MRT Daan Sta.,828.0,345,0:13:48
22939,Xinyi & Dunhua Intersection,MRT Daqiaotou Sta. (Exit 2),1955.0,1,0:32:35
22940,Xinyi & Dunhua Intersection,MRT Dazhi Sta. (Exit 3),5136.0,1,1:25:36
22941,Xinyi & Dunhua Intersection,MRT Donghu Sta.,3513.0,1,0:58:33
22942,Xinyi & Dunhua Intersection,MRT Dongmen Sta. (Exit 4),1493.0,112,0:24:53
22943,Xinyi & Dunhua Intersection,MRT Fuxinggang Sta.,3806.0,1,1:03:26
22944,Xinyi & Dunhua Intersection,MRT Gongguan Sta.(Exit 2),2553.0,44,0:42:33
22945,Xinyi & Dunhua Intersection,MRT Guting Sta. (Exit 2),2363.0,12,0:39:23
22946,Xinyi & Dunhua Intersection,MRT Houshanpi Sta.(Exit 1),2220.0,10,0:37:00
22947,Xinyi & Dunhua Intersection,MRT Jiannan Rd. Sta.(Exit 2),5850.0,1,1:37:30
22948,Xinyi & Dunhua Intersection,MRT Jiantan Sta.(Exit 2),6834.0,4,1:53:54
22949,Xinyi & Dunhua Intersection,MRT Kunyang Sta. (Exit 1),1896.0,8,0:31:36
22950,Xinyi & Dunhua Intersection,MRT Linguang Sta. (Exit 2),1454.0,22,0:24:14
22951,Xinyi & Dunhua Intersection,MRT Liuzhangli Sta.,1564.0,136,0:26:04
22952,Xinyi & Dunhua Intersection,MRT Longshan Temple Sta. (Exit. 1),4167.0,7,1:09:27
22953,Xinyi & Dunhua Intersection,MRT Minquan W.Rd. Sta.(Exit 3),2592.0,2,0:43:12
22954,Xinyi & Dunhua Intersection,MRT Nanjing Fuxing Sta. (Exit 5),2171.0,55,0:36:11
22955,Xinyi & Dunhua Intersection,MRT Nanjing Sanmin Sta. (Exit 1),1310.0,49,0:21:50
22956,Xinyi & Dunhua Intersection,MRT Nat’l Taiwan U. Hospital Sta.(Exit 4),1700.0,72,0:28:20
22957,Xinyi & Dunhua Intersection,MRT Qilian Sta. (Exit 2),4612.0,2,1:16:52
22958,Xinyi & Dunhua Intersection,MRT S.Y.S Memorial Hall Stataion(Exit 2.),1135.0,190,0:18:55
22959,Xinyi & Dunhua Intersection,MRT Shandao Temple Sta(Exit 1),1563.0,25,0:26:03
22960,Xinyi & Dunhua Intersection,MRT Shilin Sta.(Exit 2),3416.0,1,0:56:56
22961,Xinyi & Dunhua Intersection,MRT Shuanglian Sta. (Exit 2),3004.0,9,0:50:04
22962,Xinyi & Dunhua Intersection,MRT Songjiang Nanjing Sta. (Exit 7),2274.0,37,0:37:54
22963,Xinyi & Dunhua Intersection,MRT Taipei 101/World Trade Center Sta.,898.0,195,0:14:58
22964,Xinyi & Dunhua Intersection,MRT Taipei Arena Sta. (Exit 5),1497.0,33,0:24:57
22965,Xinyi & Dunhua Intersection,MRT Taipei City Hall Stataion(Exit 3)-2,1497.0,107,0:24:57
22966,Xinyi & Dunhua Intersection,MRT Taipei Zoo Sta.(Exit 2),3555.0,1,0:59:15
22967,Xinyi & Dunhua Intersection,MRT Taipower Building Sta. (Exit 2),1473.0,28,0:24:33
22968,Xinyi & Dunhua Intersection,MRT Technology Bldg. Sta.,882.0,86,0:14:42
22969,Xinyi & Dunhua Intersection,MRT Wende Sta. (Exit 2),5550.0,1,1:32:30
22970,Xinyi & Dunhua Intersection,MRT Xiangshan Sta.,1927.0,29,0:32:07
22971,Xinyi & Dunhua Intersection,MRT Xiaonanmen Sta. (Exit 1),1617.0,15,0:26:57
22972,Xinyi & Dunhua Intersection,MRT Ximen Sta.(Exit 3),2383.0,36,0:39:43
22973,Xinyi & Dunhua Intersection,MRT Xingtian Temple Sta. (Exit 1),3072.0,7,0:51:12
22974,Xinyi & Dunhua Intersection,MRT Xingtian Temple Sta. (Exit 3),2350.0,18,0:39:10
22975,Xinyi & Dunhua Intersection,MRT Xinyi Anhe Sta.,1179.0,253,0:19:39
22976,Xinyi & Dunhua Intersection,MRT Yongchun Sta. (Exit 2),1772.0,59,0:29:32
22977,Xinyi & Dunhua Intersection,MRT Yuanshan Sta. (Exit 2),6790.0,3,1:53:10
22978,Xinyi & Dunhua Intersection,MRT Zhishan Sta.(Exit 2),5548.0,2,1:32:28
22979,Xinyi & Dunhua Intersection,MRT Zhongshan Elementary School sta.(Exit 4),2383.0,8,0:39:43
22980,Xinyi & Dunhua Intersection,MRT Zhongshan Sta. (Exit 4),2352.0,8,0:39:12
22981,Xinyi & Dunhua Intersection,MRT Zhongxiao Fuxing Sta.(Exit 2),1158.0,81,0:19:18
22982,Xinyi & Dunhua Intersection,MRT Zhongxiao Xinsheng Sta.(Exit 3),1584.0,101,0:26:24
22983,Xinyi & Dunhua Intersection,MinQuan Park,1621.0,8,0:27:01
22984,Xinyi & Dunhua Intersection,Minquan & Fuxing Intersection,1936.0,20,0:32:16
22985,Xinyi & Dunhua Intersection,Minsheng & Dunhua Intersection,2009.0,28,0:33:29
22986,Xinyi & Dunhua Intersection,Minsheng & Guangfu Intersection,1230.0,18,0:20:30
22987,Xinyi & Dunhua Intersection,Minsheng Activity Center,1640.0,9,0:27:20
22988,Xinyi & Dunhua Intersection,Mucha Guanghui Intersection,1934.0,1,0:32:14
22989,Xinyi & Dunhua Intersection,N.T.U.S.T,3499.0,16,0:58:19
22990,Xinyi & Dunhua Intersection,NTNU Gongguan Campus,1576.0,10,0:26:16
22991,Xinyi & Dunhua Intersection,NTNU Library,1314.0,65,0:21:54
22992,Xinyi & Dunhua Intersection,NTU Information Bldg.,1146.0,66,0:19:06
22993,Xinyi & Dunhua Intersection,Nanchang Park,2281.0,15,0:38:01
